subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,r
3,audio,different_sds,1,1,1,2503.265711,2.00E-04,1,305.4529435,1,2,4
3,audio,different_sds,1,1,1,2834.019018,4.00E-05,1,26.97303375,1,1,4
3,audio,different_sds,2,4,1,2091.142641,0.02,2,103.2183689,1,4,8
3,audio,different_sds,1,1,0,1725.899604,4.00E-05,2,359.1956521,0,1,4
3,audio,different_sds,2,1,1,2022.666203,3.00E-04,2,225.4625548,1,3,5
4,audio,different_sds,2,2,0,2407.817094,3.00E-04,1,99.2921926,1,3,6
4,audio,different_sds,1,1,1,2803.879233,4.00E-05,1,239.2111951,1,1,4
4,audio,different_sds,1,2,1,2527.415757,0.02,1,357.5455236,1,4,3
4,audio,different_sds,1,1,1,2803.828123,2.00E-04,1,61.10304107,1,2,4
4,audio,different_sds,1,1,1,2587.992805,2.00E-04,1,341.5090267,1,2,4
4,audio,different_sds,2,1,1,2294.033399,3.00E-04,2,132.0555775,1,3,5
1,audio,different_sds,2,1,1,1605.228334,2.00E-04,2,300.3396694,1,2,5
1,audio,different_sds,1,2,1,2665.770696,2.00E-04,1,312.2452826,1,2,3
1,audio,different_sds,1,1,1,2922.414084,0.02,1,286.5318811,0,4,4
1,audio,different_sds,2,1,0,2699.406265,4.00E-05,1,114.9981705,0,1,5
1,audio,different_sds,2,1,0,2873.933956,4.00E-05,1,176.7082393,0,1,5
1,audio,different_sds,1,2,1,2971.609444,0.02,1,8.704835674,0,4,3
2,audio,different_sds,1,1,1,2649.806691,2.00E-04,1,264.7177996,1,2,4
2,audio,different_sds,2,1,1,2416.892557,2.00E-04,2,348.7040916,1,2,5
2,audio,different_sds,1,1,1,2780.118839,0.02,1,284.2396513,1,4,4
2,audio,different_sds,1,1,1,2819.515244,4.00E-05,1,204.3482645,1,1,4
2,audio,different_sds,2,1,1,3179.647082,2.00E-04,2,315.5040923,1,2,5
2,audio,different_sds,2,1,0,2820.736666,3.00E-04,1,96.72731265,0,3,5
3,audio,different_sds,1,3,0,2728.326317,3.00E-04,2,166.7347699,1,3,2
3,audio,different_sds,1,2,1,2700.534734,3.00E-04,1,248.1127781,1,3,3
3,audio,different_sds,1,1,1,3101.181056,4.00E-05,1,285.0958529,0,1,4
3,audio,different_sds,1,1,1,2960.462611,2.00E-04,1,111.3351697,0,2,4
3,audio,different_sds,1,1,1,2855.133523,4.00E-05,1,72.8891404,1,1,4
3,audio,different_sds,1,1,1,2803.84428,4.00E-05,1,161.6651095,1,1,4
4,audio,different_sds,2,1,1,2021.848889,2.00E-04,2,175.2653305,1,2,5
4,audio,different_sds,1,4,0,2708.269867,0.02,2,341.308969,1,4,1
4,audio,different_sds,1,2,1,2707.375468,0.02,1,83.39464243,1,4,3
4,audio,different_sds,1,1,0,1863.635039,3.00E-04,2,333.1155367,0,3,4
4,audio,different_sds,2,2,1,3177.603457,3.00E-04,2,4.023321452,1,3,6
4,audio,different_sds,1,1,1,2585.758499,0.02,1,120.7855667,1,4,4
1,audio,different_sds,2,2,0,2575.859276,0.02,1,123.2842738,0,4,6
1,audio,different_sds,2,3,1,3362.263431,0.02,2,75.68099904,1,4,7
1,audio,different_sds,2,2,1,3331.796761,3.00E-04,2,327.3199377,1,3,6
1,audio,different_sds,1,2,1,2805.747215,0.02,1,90.63177638,1,4,3
1,audio,different_sds,2,1,1,3556.486935,4.00E-05,2,94.78282201,1,1,5
1,audio,different_sds,1,2,1,2499.807334,3.00E-04,1,81.39979663,1,3,3
2,audio,different_sds,1,2,1,2568.355073,3.00E-04,1,345.8765706,1,3,3
2,audio,different_sds,1,1,0,2923.021653,4.00E-05,2,332.8688512,0,1,4
2,audio,different_sds,1,2,1,2822.403933,3.00E-04,1,107.4920863,1,3,3
2,audio,different_sds,1,1,0,2449.089504,2.00E-04,2,44.53274864,0,2,4
2,audio,different_sds,2,1,1,3369.71953,4.00E-05,2,35.94772889,1,1,5
2,audio,different_sds,1,1,0,2563.467683,2.00E-04,2,289.0618074,1,2,4
3,audio,different_sds,2,3,1,2340.298722,3.00E-04,2,313.7804439,1,3,7
3,audio,different_sds,1,1,0,2784.91135,3.00E-04,2,55.89855859,1,3,4
3,audio,different_sds,1,1,1,2671.324334,4.00E-05,1,350.297079,1,1,4
3,audio,different_sds,2,1,1,2276.727431,2.00E-04,2,85.84792541,1,2,5
3,audio,different_sds,1,1,0,2273.164544,4.00E-05,2,321.8709664,0,1,4
3,audio,different_sds,1,1,1,2794.472123,4.00E-05,1,88.1191782,1,1,4
4,audio,different_sds,2,1,0,2976.725717,4.00E-05,1,221.0796717,1,1,5
4,audio,different_sds,2,3,1,3059.768634,0.02,2,333.3411894,1,4,7
4,audio,different_sds,2,1,1,3388.149276,3.00E-04,2,159.4569179,1,3,5
4,audio,different_sds,1,1,1,2611.104786,4.00E-05,1,281.8865949,1,1,4
4,audio,different_sds,1,2,1,2851.633416,3.00E-04,1,323.6373242,1,3,3
4,audio,different_sds,1,3,1,2734.070387,2.00E-04,1,208.0058845,1,2,2
1,audio,different_sds,1,1,0,4254.440567,4.00E-05,2,41.59525311,0,1,4
1,audio,different_sds,2,3,0,2504.864294,0.02,1,235.8948711,0,4,7
1,audio,different_sds,1,2,1,2669.371853,0.02,1,267.8447429,1,4,3
1,audio,different_sds,2,1,1,2244.279157,4.00E-05,2,325.3861242,1,1,5
1,audio,different_sds,1,2,1,2689.230204,4.00E-05,1,270.8955905,1,1,3
1,audio,different_sds,1,2,1,2915.001234,0.02,1,4.611882794,0,4,3
2,audio,different_sds,2,1,1,2308.312773,3.00E-04,2,220.0235538,1,3,5
2,audio,different_sds,2,1,1,2105.298038,0.02,2,116.9950052,1,4,5
2,audio,different_sds,2,1,0,2948.958081,0.02,1,327.8418108,1,4,5
2,audio,different_sds,1,2,1,2858.687583,3.00E-04,1,150.5880123,1,3,3
2,audio,different_sds,2,1,1,2020.84739,3.00E-04,2,88.20420463,1,3,5
2,audio,different_sds,2,1,1,2964.947947,0.02,2,298.6769844,1,4,5
3,audio,different_sds,1,1,1,2789.016333,3.00E-04,1,251.5273611,1,3,4
3,audio,different_sds,1,2,1,2646.798456,0.02,1,124.7585373,1,4,3
3,audio,different_sds,2,4,1,2327.545346,0.02,2,219.5711548,1,4,8
3,audio,different_sds,1,2,1,2937.397076,3.00E-04,1,115.504672,0,3,3
3,audio,different_sds,1,2,0,1547.733388,4.00E-05,2,141.0948583,0,1,3
3,audio,different_sds,2,3,1,2508.153788,0.02,2,343.3908799,0,4,7
4,audio,different_sds,2,1,1,3520.398143,2.00E-04,2,19.84373454,1,2,5
4,audio,different_sds,2,1,1,2122.711996,4.00E-05,2,218.7655905,1,1,5
4,audio,different_sds,1,2,1,2581.905998,2.00E-04,1,85.89470867,1,2,3
4,audio,different_sds,1,2,0,2228.792737,0.02,2,0.077888782,0,4,3
4,audio,different_sds,2,1,1,3024.12872,2.00E-04,2,63.05734108,1,2,5
4,audio,different_sds,1,1,0,2760.052418,2.00E-04,2,325.3775259,1,2,4
1,audio,different_sds,1,2,1,2606.449397,3.00E-04,1,165.2623704,1,3,3
1,audio,different_sds,2,3,1,3027.949118,0.02,2,103.3989848,1,4,7
1,audio,different_sds,1,1,1,2806.57682,4.00E-05,1,341.3541689,1,1,4
1,audio,different_sds,2,1,1,2740.361592,3.00E-04,2,188.124833,0,3,5
1,audio,different_sds,2,3,1,3298.746791,0.02,2,2.598070445,1,4,7
1,audio,different_sds,1,2,1,2692.032171,3.00E-04,1,188.7406293,1,3,3
2,audio,different_sds,2,1,1,2888.496887,2.00E-04,2,314.5703869,0,2,5
2,audio,different_sds,1,2,1,2752.219187,2.00E-04,1,57.43524525,1,2,3
2,audio,different_sds,2,2,1,2215.551408,0.02,2,356.2390091,1,4,6
2,audio,different_sds,1,2,0,2448.351599,3.00E-04,2,26.81133189,0,3,3
2,audio,different_sds,1,2,1,2529.472795,2.00E-04,1,177.4814133,1,2,3
2,audio,different_sds,1,1,1,2640.035618,4.00E-05,1,24.86716364,1,1,4
3,audio,different_sds,1,2,1,2629.997882,3.00E-04,1,344.3136956,1,3,3
3,audio,different_sds,1,1,0,2912.331198,4.00E-05,2,74.10603352,1,1,4
3,audio,different_sds,1,2,1,2575.879194,3.00E-04,1,34.88328619,1,3,3
3,audio,different_sds,1,1,0,3262.223384,4.00E-05,2,197.3386982,0,1,4
3,audio,different_sds,1,3,0,2789.798929,0.02,2,150.3760029,1,4,2
3,audio,different_sds,1,3,1,2770.730444,0.02,1,260.3262492,1,4,2
4,audio,different_sds,2,1,1,2697.295533,4.00E-05,2,39.84185762,0,1,5
4,audio,different_sds,2,2,1,2430.652539,2.00E-04,2,16.77650335,1,2,6
4,audio,different_sds,2,1,0,2742.68351,3.00E-04,1,36.80130338,0,3,5
4,audio,different_sds,1,2,0,2603.297924,2.00E-04,2,200.0739123,1,2,3
4,audio,different_sds,2,3,1,3277.8871,0.02,2,291.2388337,1,4,7
4,audio,different_sds,2,2,0,2953.826921,3.00E-04,1,102.3843546,1,3,6
1,audio,different_sds,1,1,1,2748.877441,4.00E-05,1,359.6866739,1,1,4
1,audio,different_sds,1,1,1,2588.321408,2.00E-04,1,161.3784856,1,2,4
1,audio,different_sds,2,3,1,2117.897449,3.00E-04,2,84.98964318,1,3,7
1,audio,different_sds,1,2,0,2827.432687,0.02,2,256.6039379,1,4,3
1,audio,different_sds,2,3,1,3099.909003,0.02,2,206.4691144,1,4,7
1,audio,different_sds,2,1,1,3038.09516,4.00E-05,2,206.2183938,1,1,5
2,audio,different_sds,2,1,0,2527.938325,3.00E-04,1,350.5798037,0,3,5
2,audio,different_sds,1,2,0,2799.155566,2.00E-04,2,59.86907675,1,2,3
2,audio,different_sds,2,3,1,3438.28766,2.00E-04,2,54.5006796,1,2,7
2,audio,different_sds,1,2,0,3072.251628,0.02,2,237.767438,0,4,3
2,audio,different_sds,1,2,0,2737.641983,2.00E-04,2,170.1840214,1,2,3
2,audio,different_sds,1,1,0,2609.654027,3.00E-04,2,44.6536014,1,3,4
3,audio,different_sds,2,2,1,2120.001113,2.00E-04,2,285.3170124,1,2,6
3,audio,different_sds,1,3,0,2645.314039,0.02,2,320.0411424,1,4,2
3,audio,different_sds,1,3,0,2803.005508,0.02,2,282.7315814,1,4,2
3,audio,different_sds,2,1,1,2809.789819,2.00E-04,2,347.6124634,0,2,5
3,audio,different_sds,2,1,1,2803.485463,2.00E-04,2,214.4315107,0,2,5
3,audio,different_sds,2,3,1,2236.650549,2.00E-04,2,172.8251736,1,2,7
4,audio,different_sds,2,2,0,2890.825033,3.00E-04,1,222.7537433,0,3,6
4,audio,different_sds,1,2,1,2911.780839,0.02,1,6.078934395,1,4,3
4,audio,different_sds,1,2,0,2788.369332,2.00E-04,2,26.30330578,1,2,3
4,audio,different_sds,1,2,0,2244.066681,0.02,2,200.5171748,0,4,3
4,audio,different_sds,2,1,1,2832.110048,4.00E-05,2,280.5659491,0,1,5
4,audio,different_sds,2,2,1,2233.634743,0.02,2,141.8898048,1,4,6
1,audio,different_sds,1,1,1,2442.421094,4.00E-05,1,14.45482683,0,1,4
1,audio,different_sds,1,2,0,2908.657021,4.00E-05,2,99.67874224,1,1,3
1,audio,different_sds,1,2,1,2751.795401,0.02,1,342.6613588,1,4,3
1,audio,different_sds,2,1,0,2828.457184,2.00E-04,1,235.6527039,0,2,5
1,audio,different_sds,2,1,1,2632.218165,2.00E-04,2,349.2936435,0,2,5
1,audio,different_sds,2,1,1,3728.287082,4.00E-05,2,328.25586,1,1,5
2,audio,different_sds,1,1,0,2769.912985,4.00E-05,2,258.439313,1,1,4
2,audio,different_sds,2,1,1,2239.219655,0.02,2,119.8038965,1,4,5
2,audio,different_sds,1,2,1,2568.75898,3.00E-04,1,259.7789372,1,3,3
2,audio,different_sds,1,2,1,2791.312677,4.00E-05,1,314.1928066,1,1,3
2,audio,different_sds,1,2,1,2605.555883,2.00E-04,1,112.5931633,1,2,3
2,audio,different_sds,1,2,0,2740.579825,0.02,2,133.6296795,1,4,3
3,audio,different_sds,1,1,0,2550.607251,4.00E-05,2,260.805868,1,1,4
3,audio,different_sds,2,4,1,2343.861072,3.00E-04,2,321.4091848,1,3,8
3,audio,different_sds,2,1,1,1854.02211,2.00E-04,2,92.86553712,1,2,5
3,audio,different_sds,1,2,1,2785.203779,3.00E-04,1,106.1464781,1,3,3
3,audio,different_sds,1,1,1,2784.677182,4.00E-05,1,219.9510526,1,1,4
3,audio,different_sds,1,3,0,2913.052912,0.02,2,331.2689517,1,4,2
4,audio,different_sds,1,3,0,2584.682032,2.00E-04,2,307.1184854,1,2,2
4,audio,different_sds,2,1,0,2661.608595,4.00E-05,1,90.17379104,0,1,5
4,audio,different_sds,1,2,1,2713.092194,2.00E-04,1,181.7917361,1,2,3
4,audio,different_sds,1,2,1,2465.051959,2.00E-04,1,245.8177654,0,2,3
4,audio,different_sds,1,2,1,2699.833264,3.00E-04,1,154.2806139,1,3,3
4,audio,different_sds,1,1,1,2858.456385,3.00E-04,1,241.90138,1,3,4
1,audio,different_sds,2,1,1,2608.42038,4.00E-05,2,329.1901231,0,1,5
1,audio,different_sds,2,2,0,2788.663879,0.02,1,80.07844633,0,4,6
1,audio,different_sds,1,2,1,2738.568846,0.02,1,311.8795299,1,4,3
1,audio,different_sds,1,2,1,2618.914458,2.00E-04,1,125.0103826,1,2,3
1,audio,different_sds,2,1,0,2858.182977,2.00E-04,1,10.30109574,0,2,5
1,audio,different_sds,2,1,0,2750.343499,2.00E-04,1,137.7102786,0,2,5
2,audio,different_sds,1,1,1,2663.757477,3.00E-04,1,41.50225214,1,3,4
2,audio,different_sds,1,1,0,1694.03065,3.00E-04,2,215.0296389,0,3,4
2,audio,different_sds,1,2,1,2586.898248,2.00E-04,1,3.444457537,1,2,3
2,audio,different_sds,1,2,1,2656.145982,2.00E-04,1,92.61918949,1,2,3
2,audio,different_sds,1,1,1,2650.314707,4.00E-05,1,265.4295371,1,1,4
2,audio,different_sds,1,2,1,2626.821136,3.00E-04,1,8.573557436,1,3,3
3,audio,different_sds,2,1,0,2958.433892,2.00E-04,1,179.1642923,1,2,5
3,audio,different_sds,1,3,1,2713.442112,0.02,1,62.1308855,1,4,2
3,audio,different_sds,2,1,1,3172.327368,2.00E-04,2,202.1357132,1,2,5
3,audio,different_sds,2,4,1,2011.569247,0.02,2,127.5401188,1,4,8
3,audio,different_sds,1,1,0,2081.691872,4.00E-05,2,44.04970933,0,1,4
3,audio,different_sds,1,2,0,2825.435734,2.00E-04,2,1.577930598,1,2,3
4,audio,different_sds,1,2,0,2850.631639,3.00E-04,2,339.2124192,1,3,3
4,audio,different_sds,1,3,1,2812.824335,2.00E-04,1,88.62959196,1,2,2
4,audio,different_sds,1,2,1,2448.312713,0.02,1,197.4189803,0,4,3
4,audio,different_sds,1,2,1,2871.931536,0.02,1,48.33634078,1,4,3
4,audio,different_sds,1,2,0,2441.906812,2.00E-04,2,102.8122089,0,2,3
4,audio,different_sds,1,2,1,2661.680145,2.00E-04,1,151.8956898,1,2,3
1,audio,different_sds,1,2,1,2753.340279,2.00E-04,1,76.20135196,1,2,3
1,audio,different_sds,1,1,1,2621.47725,4.00E-05,1,144.6027059,1,1,4
1,audio,different_sds,1,1,1,2676.482948,4.00E-05,1,114.4217107,1,1,4
1,audio,different_sds,2,2,1,2514.867894,0.02,2,65.10851925,0,4,6
1,audio,different_sds,2,2,1,1946.062509,3.00E-04,2,52.78506246,1,3,6
1,audio,different_sds,2,1,0,2655.358996,2.00E-04,1,349.4169404,0,2,5
2,audio,different_sds,2,1,0,2650.7321,4.00E-05,1,91.14362607,0,1,5
2,audio,different_sds,2,1,1,3907.739874,2.00E-04,2,118.3893275,1,2,5
2,audio,different_sds,2,1,0,2445.288441,3.00E-04,1,53.4810623,1,3,5
2,audio,different_sds,1,1,0,2816.84283,4.00E-05,2,57.30064858,1,1,4
2,audio,different_sds,1,1,1,2698.397269,2.00E-04,1,3.950167425,1,2,4
2,audio,different_sds,1,1,0,2914.102197,2.00E-04,2,211.2436961,1,2,4
3,audio,different_sds,1,3,0,2704.884586,0.02,2,48.61899867,1,4,2
3,audio,different_sds,1,3,1,2880.474983,0.02,1,206.5984407,1,4,2
3,audio,different_sds,2,2,1,2424.340446,3.00E-04,2,197.0454279,1,3,6
3,audio,different_sds,2,1,0,2610.85049,4.00E-05,1,354.2462076,0,1,5
3,audio,different_sds,1,1,1,2957.8604,4.00E-05,1,189.9601328,0,1,4
3,audio,different_sds,1,1,0,2474.698142,4.00E-05,2,234.5098343,0,1,4
4,audio,different_sds,1,2,1,2741.311205,3.00E-04,1,249.8516307,1,3,3
4,audio,different_sds,1,2,1,2598.974159,3.00E-04,1,138.2227467,1,3,3
4,audio,different_sds,1,3,1,2719.229615,0.02,1,190.6209509,1,4,2
4,audio,different_sds,1,1,0,3124.415573,4.00E-05,2,36.51261406,0,1,4
4,audio,different_sds,1,2,1,2497.876966,3.00E-04,1,283.1834671,1,3,3
4,audio,different_sds,2,3,1,3177.434216,3.00E-04,2,245.1307095,1,3,7
1,audio,different_sds,1,2,1,2827.315078,0.02,1,351.9963656,1,4,3
1,audio,different_sds,1,1,0,2619.128797,4.00E-05,2,229.4516205,1,1,4
1,audio,different_sds,1,2,0,3018.618084,3.00E-04,2,4.197873353,0,3,3
1,audio,different_sds,2,1,0,2724.153374,2.00E-04,1,355.0973637,0,2,5
1,audio,different_sds,2,1,0,2972.929623,2.00E-04,1,314.7947587,1,2,5
1,audio,different_sds,2,1,0,2742.129038,2.00E-04,1,55.7850468,0,2,5
2,audio,different_sds,2,4,1,3385.320783,2.00E-04,2,151.3433382,1,2,8
2,audio,different_sds,1,1,1,2632.165641,2.00E-04,1,312.6226666,1,2,4
2,audio,different_sds,1,2,0,2833.098323,3.00E-04,2,200.1148593,1,3,3
2,audio,different_sds,1,1,0,3042.224875,3.00E-04,2,237.4638964,0,3,4
2,audio,different_sds,1,2,1,2769.153227,0.02,1,327.1611125,1,4,3
2,audio,different_sds,1,1,0,2617.030509,4.00E-05,2,104.3924018,1,1,4
3,audio,different_sds,1,3,1,2601.53435,0.02,1,120.3350412,1,4,2
3,audio,different_sds,1,2,1,2796.957406,2.00E-04,1,195.3342326,1,2,3
3,audio,different_sds,2,1,0,2636.608203,2.00E-04,1,335.0485479,0,2,5
3,audio,different_sds,1,2,1,2748.395573,4.00E-05,1,44.9497768,1,1,3
3,audio,different_sds,1,3,1,2755.457212,0.02,1,282.8846594,1,4,2
3,audio,different_sds,1,2,1,2685.839854,2.00E-04,1,12.17014548,1,2,3
4,audio,different_sds,2,1,0,2627.366438,4.00E-05,1,233.0656117,0,1,5
4,audio,different_sds,1,2,1,2871.221727,3.00E-04,1,217.4301356,1,3,3
4,audio,different_sds,1,2,0,2683.359513,3.00E-04,2,69.88281564,1,3,3
4,audio,different_sds,1,3,1,2703.464924,3.00E-04,1,342.0748892,1,3,2
4,audio,different_sds,1,3,1,2578.707816,0.02,1,123.4733868,1,4,2
4,audio,different_sds,1,2,1,2819.124788,2.00E-04,1,98.60701279,1,2,3
1,audio,different_sds,1,2,0,2557.95472,0.02,2,121.7753984,1,4,3
1,audio,different_sds,1,1,0,2705.824894,3.00E-04,2,214.2335873,1,3,4
1,audio,different_sds,1,2,1,2631.712356,0.02,1,64.19025958,1,4,3
1,audio,different_sds,2,3,1,1971.427245,3.00E-04,2,59.79989693,1,3,7
1,audio,different_sds,2,1,1,2570.867564,4.00E-05,2,72.7063884,0,1,5
1,audio,different_sds,2,1,0,2588.641052,2.00E-04,1,132.1076849,0,2,5
2,audio,different_sds,2,2,0,2499.53801,3.00E-04,1,332.0951543,0,3,6
2,audio,different_sds,2,4,1,3657.486187,0.02,2,269.1445382,1,4,8
2,audio,different_sds,1,1,1,2974.3352,4.00E-05,1,359.4122669,0,1,4
2,audio,different_sds,1,2,1,2552.111888,3.00E-04,1,73.14815262,1,3,3
2,audio,different_sds,1,2,1,2762.737969,3.00E-04,1,4.616628626,1,3,3
2,audio,different_sds,2,1,1,2299.716186,2.00E-04,2,23.66694309,1,2,5
3,audio,different_sds,2,2,1,2963.538905,3.00E-04,2,30.80656853,1,3,6
3,audio,different_sds,1,1,0,2989.863184,2.00E-04,2,356.4205977,0,2,4
3,audio,different_sds,1,3,0,2524.364945,0.02,2,44.45997038,1,4,2
3,audio,different_sds,1,1,1,2738.123822,4.00E-05,1,24.60652294,1,1,4
3,audio,different_sds,1,2,0,2728.88971,3.00E-04,2,287.2225071,1,3,3
3,audio,different_sds,1,2,1,2638.840808,3.00E-04,1,58.34631819,1,3,3
4,audio,different_sds,2,1,1,3300.768363,4.00E-05,2,265.1339305,1,1,5
4,audio,different_sds,1,2,1,2717.465067,0.02,1,12.53023005,1,4,3
4,audio,different_sds,1,3,1,2559.550612,3.00E-04,1,155.4110227,1,3,2
4,audio,different_sds,1,3,1,2837.272999,0.02,1,214.0620543,1,4,2
4,audio,different_sds,1,2,0,3012.514404,4.00E-05,2,3.753972799,0,1,3
4,audio,different_sds,2,1,0,2898.15236,4.00E-05,1,285.4587119,0,1,5
1,audio,different_sds,2,4,1,3434.479088,0.02,2,31.10750289,1,4,8
1,audio,different_sds,1,1,0,2223.205273,4.00E-05,2,53.33494364,0,1,4
1,audio,different_sds,1,2,0,2603.079645,3.00E-04,2,25.41125298,1,3,3
1,audio,different_sds,1,1,1,2903.303785,4.00E-05,1,111.5613673,1,1,4
1,audio,different_sds,1,2,1,2851.28716,0.02,1,305.7674475,1,4,3
1,audio,different_sds,2,3,1,3067.895742,0.02,2,330.6931202,1,4,7
2,audio,different_sds,1,2,0,2560.885899,3.00E-04,2,316.738162,1,3,3
2,audio,different_sds,2,4,1,3415.739646,0.02,2,204.2250475,1,4,8
2,audio,different_sds,1,2,1,2879.38552,2.00E-04,1,343.0560968,1,2,3
2,audio,different_sds,1,1,0,2699.942921,2.00E-04,2,304.64549,1,2,4
2,audio,different_sds,2,1,0,2852.296387,2.00E-04,1,228.2232371,0,2,5
2,audio,different_sds,1,1,1,2647.643756,2.00E-04,1,237.9328766,1,2,4
3,audio,different_sds,1,1,1,2800.929524,3.00E-04,1,296.5727042,1,3,4
3,audio,different_sds,2,1,1,2474.393633,3.00E-04,2,184.244711,1,3,5
3,audio,different_sds,1,2,1,2480.870682,2.00E-04,1,188.9988595,0,2,3
3,audio,different_sds,2,1,1,1934.844226,2.00E-04,2,29.53631323,1,2,5
3,audio,different_sds,1,3,1,2640.888158,0.02,1,97.81749402,1,4,2
3,audio,different_sds,2,1,1,2827.40686,4.00E-05,2,310.2871422,0,1,5
4,audio,different_sds,1,2,1,2564.957599,2.00E-04,1,318.3406879,1,2,3
4,audio,different_sds,1,2,1,2686.53651,2.00E-04,1,16.21269825,1,2,3
4,audio,different_sds,1,3,1,2763.476735,2.00E-04,1,74.57661241,1,2,2
4,audio,different_sds,2,2,1,3052.709603,0.02,2,63.62567554,1,4,6
4,audio,different_sds,2,2,0,2488.690445,2.00E-04,1,156.1281544,0,2,6
4,audio,different_sds,2,1,0,2501.733327,4.00E-05,1,9.61785071,0,1,5
1,audio,different_sds,2,3,1,3076.827353,0.02,2,10.63193842,1,4,7
1,audio,different_sds,2,2,1,2891.302798,0.02,2,198.412846,0,4,6
1,audio,different_sds,1,2,1,2807.834407,3.00E-04,1,185.6680015,1,3,3
1,audio,different_sds,1,2,1,2736.690304,3.00E-04,1,200.631832,1,3,3
1,audio,different_sds,2,1,1,2707.318932,4.00E-05,2,94.50498852,0,1,5
1,audio,different_sds,1,2,0,3238.754663,2.00E-04,2,21.23621799,0,2,3
2,audio,different_sds,1,1,1,2618.768927,0.02,1,218.8408875,1,4,4
2,audio,different_sds,1,2,1,2629.661134,0.02,1,345.0430026,1,4,3
2,audio,different_sds,2,1,0,2441.550523,2.00E-04,1,135.9232989,1,2,5
2,audio,different_sds,2,1,1,3526.157764,2.00E-04,2,133.3547587,1,2,5
2,audio,different_sds,2,1,1,2965.378651,3.00E-04,2,325.6110397,1,3,5
2,audio,different_sds,2,2,0,2834.602577,2.00E-04,1,41.28265501,0,2,6
3,audio,different_sds,2,3,1,3077.911851,0.02,2,222.4730621,1,4,7
3,audio,different_sds,2,4,1,3363.341732,3.00E-04,2,326.0242757,1,3,8
3,audio,different_sds,2,1,1,2568.99205,2.00E-04,2,239.5288887,0,2,5
3,audio,different_sds,1,1,1,2480.460668,3.00E-04,1,91.39748971,0,3,4
3,audio,different_sds,1,2,0,2871.970779,2.00E-04,2,202.8712877,1,2,3
3,audio,different_sds,2,1,0,2966.808149,4.00E-05,1,162.7545799,1,1,5
4,audio,different_sds,2,1,1,1967.403124,2.00E-04,2,265.3198293,1,2,5
4,audio,different_sds,2,3,1,3339.260919,3.00E-04,2,181.9261938,1,3,7
4,audio,different_sds,1,2,0,2915.90724,2.00E-04,2,18.09938462,0,2,3
4,audio,different_sds,1,3,1,2750.715386,2.00E-04,1,328.8796,1,2,2
4,audio,different_sds,2,1,1,2862.809033,4.00E-05,2,352.6655176,0,1,5
4,audio,different_sds,1,2,1,2638.319869,3.00E-04,1,214.2705906,1,3,3
1,audio,different_sds,1,1,1,2632.890658,4.00E-05,1,125.1382539,1,1,4
1,audio,different_sds,1,1,0,3257.532247,4.00E-05,2,153.5688582,0,1,4
1,audio,different_sds,1,1,0,2536.553185,2.00E-04,2,305.8810093,1,2,4
1,audio,different_sds,1,2,1,2788.567318,0.02,1,286.6107728,1,4,3
1,audio,different_sds,2,1,0,2636.652525,4.00E-05,1,357.9875264,0,1,5
1,audio,different_sds,1,2,0,2702.604413,0.02,2,240.4939935,1,4,3
2,audio,different_sds,2,4,1,1157.962184,0.02,2,186.3784435,1,4,8
2,audio,different_sds,2,1,0,2703.661176,4.00E-05,1,231.8560884,0,1,5
2,audio,different_sds,2,1,0,2824.314754,2.00E-04,1,240.491134,0,2,5
2,audio,different_sds,1,2,1,2665.016952,0.02,1,334.7197403,1,4,3
2,audio,different_sds,1,2,1,2656.461918,3.00E-04,1,266.4388963,1,3,3
2,audio,different_sds,1,2,1,2760.943867,3.00E-04,1,311.9024585,1,3,3
3,audio,different_sds,2,1,1,2222.21958,4.00E-05,2,126.6115419,1,1,5
3,audio,different_sds,1,1,1,2883.717769,3.00E-04,1,151.7754029,1,3,4
3,audio,different_sds,1,2,0,3011.584455,3.00E-04,2,91.60407458,0,3,3
3,audio,different_sds,2,4,1,2410.790546,0.02,2,322.1525956,1,4,8
3,audio,different_sds,1,2,0,2971.639338,3.00E-04,2,76.24661439,0,3,3
3,audio,different_sds,2,4,1,2093.880582,0.02,2,235.6814949,1,4,8
4,audio,different_sds,2,2,0,2717.999217,3.00E-04,1,99.78559778,0,3,6
4,audio,different_sds,2,2,1,2166.21437,3.00E-04,2,132.7986763,1,3,6
4,audio,different_sds,1,3,1,2867.944882,0.02,1,1.632906639,1,4,2
4,audio,different_sds,1,4,0,2640.059662,0.02,2,97.73069906,1,4,1
4,audio,different_sds,1,3,1,2685.760536,3.00E-04,1,212.8671579,1,3,2
4,audio,different_sds,1,2,1,2546.234868,3.00E-04,1,23.14861468,1,3,3
1,audio,different_sds,1,1,1,2620.910828,2.00E-04,1,259.1951727,1,2,4
1,audio,different_sds,1,2,1,2809.25682,0.02,1,190.6230438,1,4,3
