subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
7,audio,different_means,1,3,1,2164.370957,26,1,321.5956129,1,3,-3,2
7,audio,different_means,1,1,1,2954.237136,4,1,344.5848302,0,1,-1,4
7,audio,different_means,1,1,0,2535.895737,4,2,355.3602743,1,1,-1,4
7,audio,different_means,2,1,0,2399.903379,9,1,188.9324444,0,2,1,5
7,audio,different_means,1,3,1,1987.008922,26,1,182.8819108,1,3,-3,2
8,audio,different_means,1,1,1,1991.624564,4,1,245.3024781,1,1,-1,4
8,audio,different_means,2,1,1,3539.219998,9,2,146.6058378,1,2,1,5
8,audio,different_means,2,4,1,3546.904494,26,2,112.5066115,1,3,4,8
8,audio,different_means,1,1,1,1920.637417,9,1,177.6711494,1,2,-1,4
8,audio,different_means,2,1,0,3362.467236,9,1,88.75694329,1,2,1,5
8,audio,different_means,1,4,1,2205.169718,55,1,200.1591067,1,4,-4,1
1,audio,different_means,2,1,1,2226.658874,9,2,349.8327376,0,2,1,5
1,audio,different_means,2,1,0,2930.954833,9,1,119.9150288,1,2,1,5
1,audio,different_means,2,3,1,3633.680968,55,2,102.1947132,1,4,3,7
1,audio,different_means,2,1,1,3750.249749,9,2,351.7813598,1,2,1,5
1,audio,different_means,1,2,0,3029.784055,26,2,231.2751316,0,3,-2,3
1,audio,different_means,1,1,0,3615.405427,9,2,347.7942403,0,2,-1,4
2,audio,different_means,2,2,1,2980.057507,26,2,103.363769,1,3,2,6
2,audio,different_means,1,1,1,2798.677662,9,1,177.0876376,0,2,-1,4
2,audio,different_means,1,1,0,3138.448852,9,2,153.4099914,0,2,-1,4
2,audio,different_means,1,2,0,2348.975778,55,2,24.04153327,1,4,-2,3
2,audio,different_means,1,3,0,2394.046815,55,2,329.4483773,1,4,-3,2
2,audio,different_means,2,3,1,3328.303885,55,2,281.5195807,1,4,3,7
3,audio,different_means,2,1,1,3357.668178,9,2,275.1728603,1,2,1,5
3,audio,different_means,2,4,1,3451.479949,55,2,93.71921399,1,4,4,8
3,audio,different_means,2,3,0,2663.371307,26,1,194.6324719,0,3,3,7
3,audio,different_means,2,1,1,2581.585859,4,2,23.5860539,0,1,1,5
3,audio,different_means,2,3,0,3130.5956,55,1,94.93384982,1,4,3,7
3,audio,different_means,1,4,1,1968.603201,26,1,344.1193726,1,3,-4,1
4,audio,different_means,2,2,0,2773.87121,55,1,258.4596418,1,4,2,6
4,audio,different_means,1,1,0,3118.534583,9,2,306.475559,0,2,-1,4
4,audio,different_means,2,3,1,3067.338209,26,2,174.0616177,1,3,3,7
4,audio,different_means,2,2,1,2836.169878,26,2,276.7896943,1,3,2,6
4,audio,different_means,2,2,0,2544.295507,26,1,329.673576,0,3,2,6
4,audio,different_means,1,2,0,2863.228372,26,2,33.29484644,0,3,-2,3
5,audio,different_means,1,1,1,2416.014048,4,1,58.5966843,1,1,-1,4
5,audio,different_means,2,1,1,2942.316765,9,2,141.4717336,1,2,1,5
